568000000.0 0.043761469109323284
568600000.0 0.038396504842246944
569200000.0 0.033032387943875766
569800000.0 0.027685036402746353
570400000.0 0.022370148454449717
571000000.0 0.017103158266733087
571600000.0 0.011899192351217147
572200000.0 0.006773026854682806
572800000.0 0.00173904588196302
573400000.0 -0.003188798992871248
574000000.0 -0.00799702787319626
574600000.0 -0.012672670189736257
575200000.0 -0.0172033007019585
575800000.0 -0.021577073703296295
576400000.0 -0.025782755286105886
577000000.0 -0.029809753529602034
577600000.0 -0.03364814648058498
578200000.0 -0.037288707805177554
578800000.0 -0.0407229299999332
579400000.0 -0.043943045061120116
580000000.0 -0.0469420425219723
580600000.0 -0.04971368478225921
581200000.0 -0.052252519665245786
581800000.0 -0.054553890153937544
582400000.0 -0.05661394127042685
583000000.0 -0.05842962407950223
583600000.0 -0.05999869681151086
584200000.0 -0.06131972311512511
584800000.0 -0.06239206746598093
585400000.0 -0.06321588777288101
586000000.0 -0.06379212523660296
586600000.0 -0.0641224915319641
587200000.0 -0.0642094533971109
587800000.0 -0.06405621472587607
588400000.0 -0.06366669627299015
589000000.0 -0.06304551309098469
589600000.0 -0.062197949829476205
590200000.0 -0.06112993403433489
590800000.0 -0.05984800759478847
591400000.0 -0.058359296489571055
592000000.0 -0.05667147899186066
592600000.0 -0.05479275249434064
593200000.0 -0.05273179911932629
593800000.0 -0.050497750280841316
594400000.0 -0.04810015036512254
595000000.0 -0.04554891969537554
595600000.0 -0.042854316945328826
596200000.0 -0.0400269011622679
596800000.0 -0.0370774935568907
597400000.0 -0.03401713921291864
598000000.0 -0.030857068862681185
598600000.0 -0.027608660870465318
599200000.0 -0.024283403556794113
599800000.0 -0.020892857991399453
600400000.0 -0.017448621373031756
601000000.0 -0.013962291108190349
601600000.0 -0.010445429691411988
602200000.0 -0.006909530482090033
602800000.0 -0.003365984464007977
603400000.0 0.00017395193375366007
604000000.0 0.0036991878849376254
604600000.0 0.007198828021204351
605200000.0 0.010662201039754097
605800000.0 0.014078887016841152
606400000.0 0.017438743388143562
607000000.0 0.02073192956236626
607600000.0 0.023948930142943525
608200000.0 0.027080576736884583
608800000.0 0.03011806833663123
609400000.0 0.03305299026539941
610000000.0 0.035877331681913684
610600000.0 0.03858350164368497
611200000.0 0.04116434373321809
611800000.0 0.04361314925404303
612400000.0 0.0459236690071252
613000000.0 0.04809012366067642
613600000.0 0.05010721272898054
614200000.0 0.05197012217766583
614800000.0 0.05367453067487402
615400000.0 0.05521661450886689
616000000.0 0.05659305119414895
616600000.0 0.05780102178892166
617200000.0 0.05883821194762891
617800000.0 0.05970281173281164
618400000.0 0.060393514210884056
619000000.0 0.060909512857199144
619600000.0 0.06125049779551722
620200000.0 0.0614166508975935
620800000.0 0.06140863976845518
621400000.0 0.06122761064350814
622000000.0 0.06087518022346212
622600000.0 0.060353426473492185
623200000.0 0.05966487841319562
623800000.0 0.05881250492447258
624400000.0 0.05779970260459218
625000000.0 0.05663028269290808
625600000.0 0.055308457099197086
626200000.0 0.053838823563945856
626800000.0 0.05222634998055017
627400000.0 0.05047635791082179
628000000.0 0.048594505327009346
628600000.0 0.04658676861410527
629200000.0 0.044459423867743805
629800000.0 0.042219027525400535
630400000.0 0.03987239636938502
631000000.0 0.03742658694234866
631600000.0 0.034888874418147496
632200000.0 0.03226673097257808
632800000.0 0.029567803700912377
633400000.0 0.026799892130823087
634000000.0 0.023970925382039765
634600000.0 0.021088939025768416
635200000.0 0.018162051699272215
635800000.0 0.01519844153300207
636400000.0 0.012206322449699023
637000000.0 0.009193920396850989
637600000.0 0.006169449575701678
638200000.0 0.0031410887313491126
638800000.0 0.00011695757051848826
639400000.0 -0.002894906626032335
640000000.0 -0.005886572127552706
640600000.0 -0.008850235544886448
641200000.0 -0.011778244220183195
641800000.0 -0.014663118144377988
642400000.0 -0.01749757133355121
643000000.0 -0.0202745325948068
643600000.0 -0.02298716561361381
644200000.0 -0.02562888829566589
644800000.0 -0.028193391298398023
645400000.0 -0.03067465568850746
646000000.0 -0.033066969665078126
646600000.0 -0.03536494429017414
647200000.0 -0.03756352817203535
647800000.0 -0.03965802104975936
648400000.0 -0.041644086231612885
649000000.0 -0.04351776184437381
649600000.0 -0.04527547085392135
650200000.0 -0.04691402982406805
650800000.0 -0.04843065638387229
651400000.0 -0.049822975379713454
652000000.0 -0.0510890236939878
652600000.0 -0.05222725371698608
653200000.0 -0.05323653546507875
653800000.0 -0.05411615734317246
654400000.0 -0.054865825555763595
655000000.0 -0.05548566217619208
655600000.0 -0.05597620188937594
656200000.0 -0.05633838742886292
656800000.0 -0.056573563734594434
657400000.0 -0.056683470862273364
658000000.0 -0.056670235681236095
658600000.0 -0.056536362401317986
659200000.0 -0.05628472197456053
659800000.0 -0.05591854042110649
660400000.0 -0.05544138613278629
661000000.0 -0.05485715621106422
661600000.0 -0.05417006189939692
662200000.0 -0.05338461317241315
662800000.0 -0.052505602546825805
663400000.0 -0.051538088180948224
664000000.0 -0.05048737633096523
664600000.0 -0.04935900323342197
665200000.0 -0.04815871648433414
665800000.0 -0.04689245598472866
666400000.0 -0.045566334524055264
667000000.0 -0.044186618070906195
667600000.0 -0.04275970584072273
668200000.0 -0.041292110209189097
668800000.0 -0.03979043653809414
669400000.0 -0.03826136297959226
670000000.0 -0.03671162032268724
670600000.0 -0.03514797194359759
671200000.0 -0.033577193919895026
671800000.0 -0.0320060553654473
672400000.0 -0.03044129904113539
673000000.0 -0.028889622293463237
673600000.0 -0.027357658370448554
674200000.0 -0.025851958161578863
674800000.0 -0.024378972405717656
675400000.0 -0.022945034407990433
676000000.0 -0.021556343303950183
676600000.0 -0.0202189479063737
677200000.0 -0.018938731167395247
677800000.0 -0.01772139528594793
678400000.0 -0.01657244748772142
679000000.0 -0.015497186502325616
679600000.0 -0.014500689759997295
680200000.0 -0.01358780132736145
680800000.0 -0.012763120600064919
681400000.0 -0.01203099176714281
682000000.0 -0.011395494060772088
682600000.0 -0.010860432802092073
683200000.0 -0.01042933125277715
683800000.0 -0.010105423279535822
684400000.0 -0.00989164683754513
685000000.0 -0.009790638277094914
685600000.0 -0.009804727475835804
686200000.0 -0.009935933798310254
686800000.0 -0.010185962882531058
687400000.0 -0.010556204252403006
688000000.0 -0.011047729753399717
688600000.0 -0.011661292807965667
689200000.0 -0.012397328485823898
689800000.0 -0.013255954383400463
690400000.0 -0.01423697230548908
691000000.0 -0.015339870741363242
691600000.0 -0.016563828126259776
692200000.0 -0.01790771687860227
692800000.0 -0.019370108201781623
693400000.0 -0.020949277638653584
694000000.0 -0.022643211365832368
694600000.0 -0.024449613213484565
695200000.0 -0.026365912395572184
695800000.0 -0.02838927193413283
696400000.0 -0.030516597759992332
697000000.0 -0.032744548471255866
697600000.0 -0.035069545729243055
698200000.0 -0.03748778527074717
698800000.0 -0.03999524851364913
699400000.0 -0.0425877147316875
700000000.0 -0.04526077377277357
700600000.0 -0.04800983929373123
701200000.0 -0.050830162482629025
701800000.0 -0.05371684623856285
702400000.0 -0.056664859777201274
703000000.0 -0.05966905362833637
703600000.0 -0.06272417499093391
704200000.0 -0.06582488340883846
704800000.0 -0.0689657667291954
705400000.0 -0.07214135730404961
706000000.0 -0.07534614839404861
706600000.0 -0.07857461073187857
707200000.0 -0.08182120920171704
707800000.0 -0.08508041958981152
708400000.0 -0.08834674536010997
709000000.0 -0.09161473440789819
709600000.0 -0.094878995743718
710200000.0 -0.09813421605872584
